x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label,,
0.2253035,0.5871527,0.33288535,0.7909893,0.26646495,0.39630026,0.68070245,0.74690884,0.4946377,0.2773471,0.758682,0.48686585,0.6400098,0.15780477,0.75414205,0.62344074,0.73719513,0.3633544,Stable,,
0.22008899,0.5825596,0.33496016,0.78887045,0.26676044,0.40068847,0.66781294,0.7489648,0.4876624,0.27357802,0.75597465,0.5346416,0.62928903,0.16624805,0.73928785,0.615682,0.7207794,0.36836764,Stable,,
0.22358015,0.5858104,0.330899,0.7833253,0.27353293,0.39951202,0.66444886,0.7467418,0.48875594,0.2701501,0.75461686,0.5375612,0.63797855,0.1644413,0.7392787,0.61101633,0.7230207,0.36248147,Stable,,
0.2318509,0.5824797,0.3309384,0.78309274,0.28056985,0.3982944,0.6731624,0.74356496,0.50525093,0.2700094,0.759346,0.51586455,0.64609236,0.16053347,0.7505237,0.6153585,0.7369857,0.361204,Stable,,
0.23575161,0.5807315,0.32726264,0.78062457,0.2792374,0.39168316,0.6588025,0.74392927,0.5039849,0.2634911,0.7598227,0.51197773,0.63683665,0.16018984,0.7471694,0.6122105,0.736781,0.35298166,Stable,,
0.26770288,0.57171226,0.3271671,0.7764919,0.28057444,0.38769448,0.6641648,0.74473065,0.50532126,0.26148498,0.7583651,0.5164818,0.6302614,0.16073479,0.75114554,0.6127845,0.7394928,0.35366273,Stable,,
0.26499897,0.55814743,0.3288806,0.77390313,0.28176534,0.3882024,0.6633947,0.7389269,0.50456315,0.25931138,0.7613499,0.5172244,0.6358558,0.16586761,0.7558994,0.60403234,0.74390596,0.35854864,Stable,,
0.22583163,0.5631779,0.32667395,0.7739731,0.26884168,0.38359928,0.6715933,0.7366711,0.50082815,0.26095423,0.75984734,0.53522885,0.64162385,0.1593347,0.74713063,0.6143986,0.72849953,0.35323942,Stable,,
0.2573171,0.5618131,0.33061805,0.775679,0.27470547,0.38473496,0.6686542,0.7377863,0.50591576,0.25859612,0.7632312,0.54133385,0.6409458,0.16207147,0.74355626,0.6117383,0.7282976,0.35071892,Stable,,
0.255451,0.5601857,0.33063352,0.77637684,0.27611852,0.38085622,0.6741981,0.7352681,0.51286197,0.25802597,0.76586676,0.54191244,0.64431953,0.16041702,0.7536359,0.60408735,0.7334949,0.3491004,Stable,,
0.24613383,0.56097496,0.3305865,0.77502006,0.27471358,0.3760981,0.66531354,0.7372812,0.51313126,0.2518679,0.76453704,0.55963767,0.6497899,0.15463649,0.7500386,0.6020272,0.7308909,0.34788686,Stable,,
0.2662737,0.5598984,0.33163804,0.7719079,0.27057764,0.36947578,0.6687089,0.73652744,0.513399,0.25184244,0.76211333,0.5811595,0.6478652,0.1559664,0.7463558,0.60223943,0.72727,0.34859106,Stable,,
0.256677,0.5613134,0.3263231,0.77166724,0.27438527,0.36925417,0.6599181,0.7372637,0.5125599,0.25191796,0.7598357,0.552989,0.6485443,0.1540194,0.7413611,0.6019571,0.7225773,0.3479986,Stable,,
0.27279705,0.5643395,0.33204067,0.77258843,0.27711982,0.3770449,0.65885353,0.73864377,0.5089394,0.25706545,0.7567186,0.6260998,0.6450503,0.15553896,0.74465656,0.6009655,0.72590995,0.34810278,Stable,,
0.2749482,0.5625823,0.33346376,0.7729342,0.27012685,0.38408476,0.64536524,0.7422836,0.506196,0.25788352,0.75339836,0.62697583,0.64425963,0.15535817,0.74315107,0.60420513,0.72429025,0.35348326,Stable,,
0.24364579,0.5626811,0.3332098,0.7748617,0.26376295,0.36358863,0.66799974,0.73982704,0.5056596,0.25632113,0.76632565,0.5441313,0.64425886,0.1560852,0.7493869,0.60163987,0.73036385,0.3465141,Stable,,
0.24195914,0.56162274,0.33973035,0.77266693,0.2722573,0.36813515,0.66505855,0.74005044,0.50369513,0.25831693,0.7700948,0.5493402,0.6449542,0.15092614,0.75348365,0.60458326,0.7386347,0.3477806,Stable,,
0.24029915,0.55841935,0.34085327,0.7747843,0.27696666,0.37177858,0.66440725,0.74099106,0.5042638,0.25712863,0.7669892,0.5389994,0.6488347,0.14899237,0.75520945,0.6060467,0.7417748,0.3486534,Stable,,
0.25764805,0.56056094,0.33097434,0.7748467,0.27671355,0.36988688,0.6410446,0.7439642,0.5058683,0.2550357,0.76330495,0.545528,0.6420169,0.1522641,0.7481394,0.6105212,0.7388524,0.35089943,Stable,,
0.2551556,0.56519186,0.3416707,0.77112556,0.276756,0.3691401,0.6551818,0.73421854,0.5076546,0.25109196,0.7619827,0.53766584,0.6401886,0.15346071,0.7501959,0.6019958,0.73359144,0.34756452,Stable,,
0.24343559,0.57404184,0.33648723,0.7709125,0.2678739,0.36562213,0.66452587,0.73767084,0.5093998,0.2511323,0.7646371,0.5385591,0.64087,0.15322804,0.754852,0.60230017,0.73965716,0.34319958,Stable,,
0.2475814,0.57394433,0.33712143,0.7727024,0.2652643,0.3676415,0.6591518,0.74161685,0.5054947,0.25180864,0.7554407,0.63013303,0.6383656,0.14957517,0.75672334,0.6044844,0.739994,0.3415665,Stable,,
0.24473171,0.57023585,0.33962756,0.77298415,0.2678516,0.37326738,0.6583464,0.7420509,0.50377893,0.25348887,0.7608437,0.60428166,0.63718545,0.15341571,0.75252557,0.6010178,0.7311895,0.3420664,Stable,,
0.23456596,0.5811181,0.342412,0.77366555,0.27310175,0.37544498,0.66142803,0.73982096,0.5042579,0.25333223,0.76087964,0.62670076,0.64889455,0.14976528,0.75142384,0.5997148,0.730602,0.3408483,Stable,,
0.2357876,0.57758576,0.34180778,0.7718259,0.26900765,0.38263544,0.65835893,0.7428619,0.502885,0.25397244,0.7656035,0.5437232,0.6483107,0.15041244,0.7482302,0.5974539,0.7288914,0.34399697,Stable,,
0.23979054,0.57409024,0.33872303,0.77352464,0.2698823,0.375972,0.66365093,0.74089706,0.50547194,0.24979961,0.76214594,0.5783507,0.65065217,0.15099123,0.75235885,0.596202,0.73028344,0.34213042,Stable,,
0.2604361,0.55889314,0.3402545,0.77513397,0.27042943,0.3802778,0.66372764,0.73595726,0.5036415,0.2522535,0.7655767,0.58745986,0.64987624,0.1500199,0.7537656,0.59953266,0.7309536,0.34411964,Stable,,
0.24797766,0.5594468,0.3396669,0.7755345,0.27144542,0.3761481,0.6571085,0.74270624,0.5064261,0.2513391,0.76255584,0.6312239,0.64922917,0.14736165,0.75154084,0.5995151,0.73041767,0.3443783,Stable,,
0.24988374,0.55807555,0.3410357,0.776224,0.2697226,0.37220627,0.660255,0.7376828,0.5071759,0.24941653,0.7622346,0.63372344,0.6484565,0.14746612,0.75522184,0.6027108,0.73145413,0.34533653,Stable,,
0.2847461,0.5606025,0.34807384,0.7726907,0.28598192,0.3741339,0.6633682,0.736782,0.5108651,0.25249147,0.7609834,0.6324253,0.64575607,0.14760771,0.75987446,0.59961176,0.74108636,0.3361488,Stable,,
0.24746037,0.5751407,0.34692174,0.77428544,0.27609566,0.37367758,0.66682094,0.7326686,0.5092535,0.24947743,0.76737607,0.62979794,0.6456436,0.14498912,0.75857997,0.6013968,0.73831743,0.33854663,Stable,,
0.24107103,0.5775795,0.3470326,0.7728223,0.2744681,0.37822998,0.663306,0.7335504,0.511043,0.24544513,0.76857114,0.65699613,0.65145576,0.1443669,0.75724185,0.5993941,0.7381624,0.33985746,Stable,,
0.23549235,0.5767093,0.34304446,0.77266574,0.2725687,0.35381556,0.66882336,0.7352958,0.5121548,0.23934965,0.7561797,0.63261545,0.64892834,0.1426903,0.7616496,0.6036659,0.74107283,0.34002897,Stable,,
0.22087076,0.5626289,0.3373043,0.76531863,0.26686049,0.35575044,0.66188514,0.72401524,0.51079184,0.24230236,0.7697158,0.6390414,0.65244347,0.13979273,0.7557801,0.6021199,0.729943,0.33728474,Stable,,
0.22563009,0.5613124,0.33782217,0.7660116,0.26443598,0.3562406,0.6586273,0.72456926,0.5121918,0.24365333,0.75880826,0.61207867,0.6574329,0.13555023,0.752076,0.6016578,0.72814465,0.33922204,Stable,,
0.22441773,0.55761683,0.33986318,0.76562804,0.26602793,0.35578007,0.6607115,0.727194,0.50694937,0.24271344,0.76655996,0.65657514,0.65696216,0.14004672,0.7584015,0.60363966,0.73929423,0.3302027,Stable,,
0.23574665,0.5509066,0.331741,0.7576737,0.26452088,0.3394142,0.641983,0.72712326,0.5053053,0.24002671,0.7715193,0.63854825,0.6534468,0.13746785,0.7565217,0.60223234,0.73429406,0.32729903,Stable,,
0.22875606,0.5524461,0.33522338,0.7539057,0.2582372,0.33082896,0.6735964,0.71838486,0.51863223,0.22732481,0.7626319,0.5905829,0.66035044,0.124542415,0.7600373,0.5990071,0.7382009,0.32570845,Stable,,
0.22917889,0.5378047,0.3349499,0.75536656,0.2573376,0.32499045,0.6723316,0.7181449,0.51661634,0.22869194,0.7703194,0.61360323,0.6574271,0.12599576,0.7606176,0.5973736,0.7380137,0.32407355,Stable,,
0.23641402,0.55166584,0.331681,0.756055,0.25774503,0.32926923,0.66670394,0.7210593,0.50819397,0.23523837,0.75990194,0.6185652,0.6563214,0.12822442,0.75861776,0.5979028,0.73615235,0.32319927,Stable,,
0.23424757,0.5443161,0.3301527,0.7559154,0.25820658,0.3284091,0.662043,0.72212356,0.5081825,0.23494554,0.7707771,0.65413,0.65623546,0.12837544,0.7592044,0.59911174,0.73589057,0.3236018,Stable,,
0.24033734,0.5413399,0.33210033,0.7558412,0.25817487,0.32426912,0.66428494,0.7216133,0.5103663,0.23518305,0.7707574,0.65835595,0.6587057,0.1261004,0.7566799,0.59884924,0.73274434,0.3266996,Stable,,
0.23641887,0.5369083,0.33331925,0.75533926,0.25791,0.32722276,0.6714515,0.71995515,0.5085609,0.23465982,0.771158,0.63783944,0.6583991,0.12732702,0.7557067,0.5992657,0.7265708,0.3276992,Stable,,
0.23840605,0.5374608,0.33246592,0.75627416,0.25538012,0.3314637,0.67166567,0.7223384,0.5081253,0.23835395,0.7596042,0.63453645,0.6588734,0.12704405,0.7597709,0.5998173,0.7364001,0.3253999,Stable,,
0.23744166,0.53640425,0.33630034,0.75645965,0.25832304,0.32804948,0.68274,0.72074765,0.5107334,0.23502064,0.77168417,0.6102432,0.6533371,0.12948842,0.76343083,0.59739065,0.7404469,0.32325494,Stable,,
0.23482685,0.53567123,0.3342005,0.75770116,0.2546432,0.33184224,0.68150204,0.7196456,0.5082943,0.23744926,0.7709572,0.6096292,0.6534733,0.13393316,0.7606641,0.5996233,0.7379729,0.32372174,Stable,,
0.23388533,0.5355411,0.33546352,0.7581979,0.25498205,0.3318212,0.6852529,0.7187128,0.5086921,0.23744158,0.7684046,0.5844095,0.65340734,0.13328698,0.76233006,0.59983706,0.7402383,0.32270342,Stable,,
0.23316155,0.53491426,0.33518443,0.75819457,0.25775778,0.3307694,0.70145583,0.716105,0.511985,0.23509364,0.76784056,0.56362,0.65306365,0.13305241,0.7632481,0.5986868,0.742129,0.32335192,Stable,,
0.23049895,0.53420895,0.3338753,0.75788563,0.25709945,0.33033538,0.6781101,0.71839,0.5061188,0.2368913,0.77065873,0.6085867,0.6525723,0.13150355,0.7620699,0.6022309,0.7407067,0.3247592,Stable,,
0.23083174,0.5347779,0.33326218,0.75799006,0.25642216,0.33026314,0.6811315,0.7177725,0.5067283,0.23754506,0.7621566,0.58906066,0.6531379,0.13075829,0.7625031,0.6012286,0.74058104,0.32474217,Stable,,
0.23714533,0.53421736,0.33472937,0.75798464,0.2581483,0.32931197,0.68191665,0.7173814,0.5076162,0.23742232,0.76941776,0.5688433,0.65227914,0.13067512,0.76132536,0.5985261,0.7392312,0.32443595,Stable,,
0.2343634,0.5322422,0.33476663,0.7567765,0.25828293,0.32534462,0.6820159,0.71759033,0.5067368,0.23786548,0.7701626,0.6088236,0.65158206,0.13157815,0.7642813,0.59557337,0.7405304,0.32316616,Stable,,
0.2303299,0.53444886,0.33255577,0.75659883,0.25786746,0.3273151,0.68313694,0.7191663,0.507303,0.23449591,0.77059937,0.61607146,0.6511896,0.1312955,0.7623858,0.59679437,0.73933166,0.3221218,Stable,,
0.23501858,0.5385415,0.33542666,0.7551574,0.25927877,0.33682853,0.6892874,0.7123756,0.50599706,0.22996187,0.7655696,0.52246726,0.65062296,0.13255124,0.7568482,0.5940939,0.7361333,0.32543117,Stable,,
0.24960409,0.54303265,0.33128205,0.7560928,0.25990677,0.333255,0.66187936,0.72258604,0.5064389,0.23474267,0.76581615,0.631704,0.64783067,0.13417257,0.75897616,0.5995496,0.7367208,0.3256023,Stable,,
0.24411152,0.55068374,0.3316124,0.7568924,0.26230532,0.33892867,0.66366464,0.7222068,0.50487643,0.23662734,0.76799935,0.64662206,0.64157796,0.13595061,0.75766605,0.60048974,0.7367263,0.3238938,Stable,,
0.22609389,0.56995976,0.33651888,0.75984496,0.2764162,0.3479092,0.6580373,0.7300714,0.50256205,0.23539583,0.7739029,0.6634829,0.64592683,0.13225347,0.7634947,0.60315406,0.743443,0.32375142,Stable,,
0.23115042,0.5613362,0.33928132,0.7584162,0.27808625,0.36296186,0.6460422,0.735909,0.5002808,0.2408282,0.75988066,0.6347209,0.63244295,0.14950912,0.76131535,0.60287595,0.7391235,0.3302357,Stable,,
0.23486577,0.5789158,0.34612846,0.76583695,0.27494085,0.36386895,0.64439374,0.7439334,0.50033957,0.23694782,0.75695276,0.6653213,0.63065755,0.14957029,0.7599196,0.59979063,0.7374629,0.32871956,Stable,,
0.22703998,0.5869407,0.34814116,0.76718104,0.27776974,0.372037,0.64386004,0.74121296,0.50175,0.24312507,0.7728216,0.664815,0.63167876,0.15123883,0.7595276,0.60365266,0.74072134,0.3350937,Stable,,
0.25094792,0.57570505,0.34351432,0.7672381,0.28084224,0.38368297,0.65533817,0.7409234,0.50339824,0.24266069,0.77506936,0.6649864,0.6414117,0.14739506,0.76222694,0.60403395,0.742617,0.32916057,Stable,,
0.23925805,0.56029403,0.34231052,0.75834644,0.28048617,0.36184534,0.6606321,0.7258723,0.510681,0.23369563,0.7698464,0.6591823,0.6560194,0.1347041,0.764198,0.60048276,0.74498427,0.32932305,Stable,,
0.23038861,0.5604955,0.32965946,0.7497131,0.27029535,0.34235543,0.6449193,0.72215366,0.5122722,0.22381991,0.77358985,0.6665403,0.65238696,0.11875112,0.76646227,0.6001381,0.74316,0.3216216,Stable,,
0.2255443,0.5333146,0.32259405,0.7371933,0.26078215,0.32367423,0.6503433,0.7179104,0.50740176,0.21449837,0.7570051,0.64236957,0.65447426,0.12128058,0.7648427,0.58673114,0.739997,0.31784505,Stable,,
0.22895232,0.5180893,0.31542557,0.7255465,0.26550254,0.317721,0.65917397,0.7119092,0.51974916,0.21357474,0.7626299,0.6250479,0.660836,0.117037855,0.7677113,0.5792956,0.7446165,0.3063456,Stable,,
0.23699735,0.52752566,0.31313372,0.7198028,0.2658014,0.3149997,0.6557883,0.7081075,0.5331574,0.2001842,0.76262134,0.6253108,0.6638347,0.11939919,0.7669724,0.5732518,0.7522286,0.30275485,Stable,,
0.23689201,0.5265443,0.31176314,0.71788305,0.26688826,0.30848867,0.6352016,0.712281,0.53275937,0.19810003,0.76857936,0.6678846,0.6564388,0.117384724,0.7687318,0.5757251,0.7549639,0.2995494,Stable,,
0.23176071,0.5094873,0.30997527,0.71045303,0.26666299,0.31686634,0.6389557,0.70955694,0.5111984,0.20272349,0.7670316,0.6505126,0.6570202,0.11839689,0.76840603,0.56299144,0.7519634,0.29590192,Stable,,
0.22006547,0.4994303,0.31847304,0.7099087,0.26466766,0.31525826,0.6421038,0.70220757,0.52418596,0.19622755,0.7712977,0.65172255,0.6572587,0.10824909,0.7654254,0.56116813,0.74488425,0.29815236,Stable,,
0.22468919,0.5079473,0.30632943,0.7072641,0.2630843,0.31688285,0.6367331,0.69130415,0.50290227,0.20188034,0.7725742,0.6288886,0.6462208,0.11473503,0.7624736,0.5583394,0.7392618,0.2922382,Stable,,
0.23281334,0.50880384,0.31343222,0.70507526,0.26560032,0.31716073,0.61786985,0.6914885,0.5029868,0.20030048,0.76965547,0.6366604,0.6420971,0.1104499,0.762263,0.54383016,0.7398767,0.28575593,Stable,,
0.23143598,0.50305486,0.30996922,0.70185155,0.26255324,0.32604405,0.6217005,0.6917119,0.48891997,0.20363055,0.7733158,0.6227324,0.6353333,0.116139665,0.7603121,0.5465585,0.7355498,0.29081106,Stable,,
0.23414871,0.5004494,0.31236053,0.70244354,0.2642336,0.31845927,0.6272788,0.698501,0.48742253,0.20031403,0.7724391,0.6068057,0.6344944,0.11511084,0.76218075,0.5574714,0.7400167,0.29585564,Stable,,
0.22105989,0.50158775,0.30535966,0.70047355,0.26282185,0.31541434,0.62010014,0.69455117,0.48658654,0.2038447,0.7731962,0.6205804,0.63774335,0.10931112,0.7610263,0.54097253,0.7322253,0.28521842,Stable,,
0.21984428,0.5038111,0.3054555,0.6957475,0.266617,0.3145768,0.6180728,0.6946045,0.4863804,0.20344846,0.7758008,0.6117147,0.6407664,0.105844915,0.7617874,0.5414389,0.7318859,0.28840905,Stable,,
0.21477376,0.49659055,0.30723327,0.69404334,0.26260722,0.31334236,0.62433016,0.69300044,0.49071407,0.20414048,0.7779979,0.61866045,0.6435064,0.10625,0.76336217,0.5425159,0.7395673,0.28565255,Stable,,
0.2255553,0.49781376,0.30364847,0.6941674,0.2608257,0.31105825,0.6293835,0.69235885,0.49545765,0.20346513,0.7777485,0.61474824,0.6450515,0.10592749,0.7626072,0.5442549,0.738407,0.29074803,Stable,,
0.21642077,0.49819106,0.30542666,0.6950426,0.2595929,0.30991647,0.6286954,0.69286716,0.49773735,0.20370242,0.7674309,0.6474041,0.6457848,0.109836064,0.7598542,0.55366087,0.7378594,0.2913167,Stable,,
0.21581316,0.49840283,0.3060252,0.69342536,0.255926,0.3132074,0.6185868,0.6883487,0.49116573,0.2069733,0.7720377,0.61349416,0.6424127,0.11550765,0.76279366,0.5452918,0.73491144,0.29098448,Stable,,
0.20876807,0.4975084,0.30435917,0.6938726,0.2616096,0.31519282,0.62100106,0.69254327,0.49060786,0.19765578,0.7703769,0.5570439,0.65231705,0.1100118,0.76066864,0.55378205,0.7403103,0.29463822,Stable,,
0.20813042,0.49179873,0.30845043,0.6925196,0.26221538,0.31034014,0.63100547,0.6881112,0.49830756,0.19893375,0.7600245,0.58899045,0.6504904,0.10757243,0.7632297,0.53934616,0.7381338,0.28513747,Stable,,
0.21430185,0.49080062,0.30110288,0.68774915,0.2621776,0.3014629,0.6247239,0.685157,0.49721763,0.19986203,0.7632265,0.5793824,0.6519276,0.1089685,0.76437604,0.5397369,0.7385813,0.28417245,Stable,,
0.2071095,0.48950276,0.3015865,0.6897556,0.2608037,0.30768013,0.61558753,0.6894662,0.4912092,0.20099601,0.76156485,0.5941635,0.65057385,0.10872249,0.76715773,0.54038596,0.7399658,0.28336304,Stable,,
0.20758933,0.4921857,0.29940164,0.68511176,0.2615506,0.3114707,0.6150121,0.68820024,0.4899122,0.20023686,0.76409185,0.5928622,0.6495003,0.1099298,0.76588476,0.53335744,0.7373742,0.28556666,Stable,,
0.20708165,0.4895717,0.3067665,0.6887149,0.26095432,0.30848682,0.61732304,0.68700516,0.49265093,0.19951314,0.7585542,0.6074303,0.64674956,0.106353715,0.7624283,0.5357801,0.73878306,0.28503284,Stable,,
0.21075356,0.48853585,0.30086076,0.6824829,0.26570994,0.29970798,0.61670434,0.68700457,0.4996243,0.1976659,0.77676773,0.61204886,0.64490974,0.10964607,0.75973773,0.53506273,0.7336863,0.2867171,Stable,,
0.21334825,0.49414116,0.2994668,0.68198484,0.26266843,0.2988934,0.6163051,0.68419737,0.49300262,0.19906658,0.775826,0.58643067,0.642886,0.10704958,0.7592103,0.5379964,0.734863,0.28597093,Stable,,
0.22021556,0.49262628,0.30100334,0.6827471,0.260293,0.30526412,0.6165208,0.6845717,0.4890117,0.19953774,0.77966905,0.61932814,0.64112246,0.10660845,0.7555295,0.5340033,0.73141474,0.28245682,Stable,,
0.21357542,0.49143416,0.2947123,0.681424,0.25959763,0.29693037,0.6109587,0.6804447,0.49014768,0.2030352,0.76213926,0.5891186,0.6432462,0.10974987,0.75225705,0.53884226,0.7235812,0.2914548,Stable,,
0.21360826,0.4898948,0.29700184,0.67776793,0.2697422,0.3117431,0.60877496,0.6849024,0.48986077,0.2029516,0.7670931,0.6220846,0.6383614,0.11550118,0.7493812,0.5377639,0.72436666,0.29145798,Stable,,
0.21747208,0.49247438,0.29629463,0.6847879,0.2567636,0.3023076,0.6020783,0.6876928,0.48423958,0.20568626,0.76751757,0.61963993,0.6347299,0.117080115,0.75063264,0.5429159,0.7227684,0.29376894,Stable,,
0.21314369,0.4942239,0.29721826,0.6865375,0.24966568,0.30244035,0.61376745,0.68718714,0.48433238,0.2067912,0.77020997,0.5670166,0.63546723,0.120917335,0.7483678,0.5404215,0.7201518,0.294087,Stable,,
0.21535394,0.5058307,0.29914403,0.6908475,0.2515455,0.3029191,0.61388266,0.6917424,0.48209107,0.20696336,0.7698957,0.6129868,0.6304412,0.12350156,0.7537088,0.55054826,0.7247645,0.30056238,Stable,,
0.21510021,0.49740025,0.29582128,0.6937897,0.24748634,0.30783543,0.6205385,0.6870135,0.4805066,0.21722957,0.76955044,0.5891317,0.62465656,0.12680179,0.7534062,0.5532929,0.7236886,0.29711306,Stable,,
0.20840263,0.509343,0.29552785,0.69516313,0.24524507,0.31481206,0.6051285,0.68603754,0.47974247,0.21296452,0.76672375,0.59804076,0.6214689,0.1281524,0.74490523,0.56225675,0.72127336,0.30597618,Stable,,
0.21958336,0.5176261,0.29847902,0.69758296,0.2521107,0.31181374,0.611224,0.6869571,0.4819581,0.21221995,0.775432,0.59595734,0.62633586,0.1328173,0.7556457,0.5573425,0.72609514,0.29892704,Stable,,
0.21763274,0.52517736,0.30106628,0.70279074,0.25489086,0.3203774,0.61533535,0.6849739,0.47844148,0.2239497,0.7689421,0.5756124,0.6167561,0.1356534,0.7508258,0.5639976,0.7234832,0.30630395,Stable,,
0.21076457,0.51930916,0.2941277,0.7062022,0.24658774,0.317877,0.597401,0.68833447,0.47052497,0.2282831,0.76053965,0.61163616,0.6152601,0.13941841,0.7465777,0.57777363,0.721203,0.31320608,Stable,,
0.21672742,0.53105205,0.30007145,0.70862406,0.25623462,0.33386123,0.6055634,0.69468856,0.4721979,0.233348,0.7669627,0.6127221,0.61899924,0.14168368,0.74583477,0.56586576,0.7187192,0.31332612,Stable,,
0.21271896,0.52170354,0.29824138,0.70837355,0.25160342,0.3351931,0.6056162,0.6975751,0.47084397,0.23360452,0.76175606,0.62056524,0.6158341,0.14214818,0.75202966,0.5666809,0.72187674,0.31077316,Stable,,
0.21921554,0.53242993,0.30575874,0.7119834,0.2549997,0.3393659,0.6091728,0.6947252,0.47218233,0.23596095,0.7600479,0.6125368,0.6134838,0.14639486,0.7473671,0.5693227,0.72309864,0.30914325,Stable,,
0.21871507,0.52586865,0.2975205,0.71428597,0.25812426,0.34387082,0.608683,0.6989388,0.47284696,0.24233226,0.77054685,0.6188483,0.6129906,0.14714386,0.7540979,0.5697851,0.7239751,0.31106612,Stable,,
0.21600577,0.53523445,0.3031212,0.71592945,0.256949,0.34901345,0.6188409,0.7047025,0.47207057,0.24269551,0.77369994,0.62061375,0.6130056,0.15268478,0.75494075,0.58129275,0.7245328,0.31437027,Stable,,
0.20953158,0.5317918,0.29441807,0.71742386,0.2542361,0.3467335,0.6010291,0.7060744,0.46634182,0.25018433,0.76690614,0.63291466,0.61947435,0.14934029,0.7509801,0.57982373,0.72189367,0.31425148,Stable,,
0.20639116,0.53960973,0.29893935,0.72007287,0.25513828,0.34622297,0.6010447,0.7122985,0.46676156,0.24600373,0.76043344,0.6464379,0.6217701,0.14808564,0.7533947,0.5860807,0.72842926,0.3163402,Stable,,
0.20083314,0.536669,0.2981652,0.72423685,0.24826303,0.3508856,0.6072235,0.712485,0.46575493,0.249078,0.7585837,0.63480645,0.6136755,0.14907429,0.75038975,0.58712786,0.7269246,0.31895995,Stable,,
0.21111666,0.53449184,0.29846758,0.72625995,0.25092036,0.35396993,0.6133058,0.7109325,0.4695661,0.24926274,0.7664025,0.63083315,0.6185795,0.14584698,0.75382984,0.5858549,0.7271321,0.31699827,Stable,,
0.21462607,0.53043205,0.2980478,0.7217454,0.24786994,0.3546223,0.61452556,0.7090173,0.46629298,0.25112385,0.7675384,0.6293959,0.61483175,0.14870799,0.7531275,0.58210987,0.72687167,0.31212372,Stable,,
0.21805166,0.52612996,0.3003282,0.7183153,0.2515548,0.34774017,0.6206778,0.7067629,0.4674239,0.2448709,0.7677376,0.63667977,0.6119827,0.15057625,0.7519301,0.58408326,0.7269797,0.32021,Stable,,
0.22312748,0.52260184,0.3023092,0.7159734,0.25387788,0.34998816,0.62367123,0.7034175,0.46850485,0.24859509,0.7711351,0.6097979,0.61368984,0.15064685,0.7525809,0.58136094,0.7271385,0.32099605,Stable,,
0.22223106,0.5243925,0.29941326,0.7163567,0.24911517,0.35606512,0.6192397,0.70633364,0.46750385,0.24755792,0.7672669,0.633407,0.61821103,0.14739461,0.75448245,0.58292496,0.728317,0.31881377,Stable,,
0.22434025,0.5273516,0.29933536,0.71431726,0.2478657,0.35128528,0.61339283,0.7068802,0.46539563,0.25361794,0.7649745,0.64594173,0.61466676,0.15245277,0.7508708,0.58568734,0.7220134,0.31539539,Stable,,
0.23054205,0.52165794,0.29929665,0.71513295,0.2509327,0.35340473,0.61500853,0.70731616,0.46796152,0.25217718,0.764936,0.64571476,0.61529833,0.15047334,0.74658036,0.5858885,0.7208306,0.3213286,Stable,,
0.22308797,0.52628773,0.3055691,0.7228748,0.25344652,0.35513064,0.6182245,0.70552874,0.47460288,0.24792609,0.758326,0.64893687,0.6129976,0.1493376,0.75235295,0.5802752,0.7243535,0.32033554,Stable,,
0.23134938,0.520566,0.30090022,0.71929765,0.25346586,0.3586578,0.61683095,0.7043773,0.4670008,0.25394022,0.7611356,0.6421757,0.61314464,0.14836058,0.7479284,0.58084273,0.7229004,0.3230309,Stable,,
0.22939228,0.5218984,0.30228922,0.7183312,0.254147,0.35944313,0.6163949,0.70675516,0.46638894,0.25397736,0.7619859,0.6429839,0.61541754,0.14842373,0.7456533,0.5840973,0.7205927,0.32348168,Stable,,
0.22740977,0.5218407,0.30345517,0.71871275,0.2545359,0.36258566,0.6104144,0.70543504,0.46612132,0.25387508,0.76336455,0.6462419,0.61748457,0.14975028,0.74744964,0.58379734,0.72305703,0.32306638,Stable,,
0.22502142,0.5251596,0.3056141,0.7207298,0.2535962,0.3606022,0.60798526,0.7104425,0.46526605,0.2536108,0.7582969,0.65391904,0.61119807,0.15387584,0.7465627,0.5827328,0.72369313,0.31992632,Stable,,
0.2238438,0.53589416,0.3077139,0.72782654,0.25643402,0.3653416,0.6149153,0.71318245,0.46864316,0.2555545,0.75001717,0.64589113,0.61097354,0.15390535,0.74997497,0.58436334,0.7263043,0.32378882,Stable,,
0.21056089,0.5416136,0.31136164,0.73194116,0.25237286,0.37152147,0.6155742,0.71845937,0.45841622,0.26131585,0.7525933,0.63359797,0.6098093,0.16723114,0.7460022,0.58517027,0.7228364,0.32631558,Stable,,
0.2159251,0.5599669,0.3108539,0.73326075,0.24929282,0.37568957,0.6176481,0.72131777,0.45781356,0.26479787,0.7559389,0.60994846,0.61068225,0.16069496,0.7480101,0.58420223,0.72046256,0.32980448,Stable,,
0.20833997,0.5543092,0.31074086,0.7322891,0.24443641,0.3798945,0.6124884,0.71970505,0.4559965,0.26696008,0.7676407,0.632676,0.6135045,0.1664136,0.7493497,0.59054697,0.72487986,0.32863367,Stable,,
0.21543723,0.5554438,0.30830914,0.7343537,0.24366036,0.38066074,0.60953236,0.7088331,0.44641992,0.26559,0.7695431,0.64041126,0.60824764,0.16692671,0.7448784,0.5858145,0.7192352,0.32708138,Stable,,
